This spectrum was collected on:	2017-09-29	10:42:50
8.357e-07	1672.46391847	2010.4219855
8.358e-07	1680.90343331	1972.12537874
8.359e-07	1649.92963723	1972.14992938
8.36e-07	1648.20323331	1990.84575135
8.361e-07	1634.12078243	1942.86218187
8.362e-07	1616.38011186	1992.08142948
8.363e-07	1655.29176164	1948.87320245
8.364e-07	1615.24524338	1928.3905469
8.365e-07	1577.31984853	1920.23083307
8.366e-07	1611.82139271	1932.10320285
8.367e-07	1617.76319137	1879.80051469
8.368e-07	1558.79344626	1949.10474557
8.369e-07	1552.9648711	1894.39821992
8.37e-07	1577.65288919	1877.16416275
8.371e-07	1630.5709077	1927.25229447
8.372e-07	1552.95444661	1899.64722968
8.373e-07	1617.78877836	1848.95303641
8.374e-07	1556.85146686	1854.65104362
8.375e-07	1611.65747923	1846.56582354
8.376e-07	1555.52962328	1896.63751295
8.377e-07	1541.94911984	1876.65830557
8.378e-07	1504.88541305	1824.15679262
8.379e-07	1517.42628113	1820.69937718
8.38e-07	1507.21751435	1893.53746647
8.381e-07	1525.28966092	1813.19810427
8.382e-07	1571.30697537	1887.64952266
8.383e-07	1566.52912657	1809.12334546
8.384e-07	1512.22584067	1826.01360833
8.385e-07	1510.82518673	1817.82844601
8.386e-07	1550.12384216	1780.40961198
8.387e-07	1457.62122261	1798.52617328
8.388e-07	1494.9673624	1786.69037752
8.389e-07	1533.92864299	1775.77687755
8.39e-07	1457.70688149	1849.86538615
8.391e-07	1495.12624184	1770.86498788
8.392e-07	1428.97579357	1830.97812093
8.393e-07	1435.80065659	1796.57306611
8.394e-07	1434.94818098	1834.59343533
8.395e-07	1420.47578716	1749.48113521
8.396e-07	1420.14374193	1731.64000857
8.397e-07	1429.77904552	1726.76986648
8.398e-07	1399.3601784	1745.57174139
8.399e-07	1475.78113668	1787.61767015
8.4e-07	1479.55191311	1762.13540629
8.401e-07	1406.82638772	1707.60102694
8.402e-07	1415.61696311	1780.80504286
8.403e-07	1372.34524973	1723.22563799
8.404e-07	1413.68387921	1721.56637247
8.405e-07	1409.42403297	1717.16005489
8.406e-07	1385.57333071	1678.43681503
8.407e-07	1396.61999597	1702.66198087
8.408e-07	1413.24618258	1733.86556785
8.409e-07	1368.2193937	1665.91728272
8.41e-07	1345.86442708	1671.92136158
8.411e-07	1356.34454677	1714.33080132
8.412e-07	1393.99752716	1695.45197237
8.413e-07	1412.4937619	1715.8239577
8.414e-07	1390.62718345	1719.98735387
8.415e-07	1311.94762882	1681.62302022
8.416e-07	1369.38305979	1665.18983194
8.417e-07	1310.32228953	1653.45558364
8.418e-07	1330.71531756	1677.90121862
8.419e-07	1291.81333802	1683.85318055
8.42e-07	1372.2897349	1617.6957247
8.421e-07	1297.52996591	1659.66410757
8.422e-07	1302.00577163	1674.87070981
8.423e-07	1275.4438629	1596.94434941
8.424e-07	1269.38855026	1635.38444651
8.425e-07	1277.31797944	1634.74447793
8.426e-07	1283.73102812	1626.19070229
8.427e-07	1266.6587262	1650.37489192
8.428e-07	1315.10254026	1606.41750422
8.429e-07	1272.20769087	1593.79528275
8.43e-07	1241.84543685	1633.08209947
8.431e-07	1276.41597005	1623.54992718
8.432e-07	1308.84664972	1640.46933501
8.433e-07	1245.17950061	1612.22893633
8.434e-07	1249.52098692	1575.69861647
8.435e-07	1257.5510294	1605.0263212
8.436e-07	1253.35093019	1566.55097662
8.437e-07	1203.0515467	1529.51843794
8.438e-07	1209.76104155	1569.85984803
8.439e-07	1281.43261355	1555.38960353
8.44e-07	1232.64373119	1555.83028043
8.441e-07	1230.21373924	1518.81154722
8.442e-07	1269.4027552	1501.20994302
8.443e-07	1246.18609418	1541.01014696
8.444e-07	1170.64995601	1569.99837785
8.445e-07	1185.51281704	1545.81471634
8.446e-07	1200.12366923	1511.95993218
8.447e-07	1169.10644128	1540.61307344
8.448e-07	1182.50927962	1545.76057091
8.449e-07	1216.206197	1553.9092856
8.45e-07	1174.49048972	1534.71801395
8.451e-07	1225.68763054	1515.03503716
8.452e-07	1171.68798274	1518.20295296
8.453e-07	1173.78443892	1440.03531751
8.454e-07	1151.43623355	1521.45780064
8.455e-07	1208.70549595	1512.09107887
8.456e-07	1183.50245467	1449.71954704
8.457e-07	1107.07154585	1492.14461344
8.458e-07	1147.85815859	1486.16161796
8.459e-07	1169.29775335	1444.33707121
8.46e-07	1146.76207875	1452.56066064
8.461e-07	1169.19163396	1473.06170079
8.462e-07	1127.47858909	1460.5577848
8.463e-07	1106.93787205	1466.24580313
8.464e-07	1102.30017225	1399.43832717
8.465e-07	1139.29426487	1394.72440826
8.466e-07	1148.99735915	1438.35868313
8.467e-07	1152.25170619	1383.72840836
8.468e-07	1062.17996514	1371.22801903
8.469e-07	1140.56832873	1434.85900255
8.47e-07	1093.7974861	1406.43568274
8.471e-07	1079.29882587	1375.79129823
8.472e-07	1039.90695585	1402.04741514
8.473e-07	1063.23713291	1341.13083773
8.474e-07	1060.94739048	1418.16020444
8.475e-07	1069.41163858	1355.01222819
8.476e-07	1047.51845954	1404.66800453
8.477e-07	1063.41254461	1389.84940503
8.478e-07	1070.10909598	1411.14316789
8.479e-07	1093.17033165	1391.09750513
8.48e-07	1021.51486239	1375.71976551
8.481e-07	1048.3793546	1363.36586874
8.482e-07	1078.40964392	1362.82769188
8.483e-07	1013.91196056	1357.80930729
8.484e-07	1017.54421327	1363.03910241
8.485e-07	1023.62492869	1303.18046988
8.486e-07	1059.72436927	1376.06265618
8.487e-07	994.484830936	1286.63306207
8.488e-07	1062.49200765	1324.60289135
8.489e-07	1009.7557529	1348.56349747
8.49e-07	968.535370938	1337.81696878
8.491e-07	967.704545168	1349.45761535
8.492e-07	1034.59323077	1347.14234696
8.493e-07	982.363824456	1292.49951231
8.494e-07	947.595184613	1299.67489904
8.495e-07	997.830077116	1306.71010131
8.496e-07	978.250780537	1309.73990382
8.497e-07	1025.86121218	1261.07885743
8.498e-07	992.783800865	1251.29046441
8.499e-07	969.419204598	1310.14298917
8.5e-07	1010.5404504	1240.81879173
8.501e-07	975.948137288	1279.7993037
8.502e-07	1002.18824853	1270.21385646
8.503e-07	912.301071853	1264.84939141
8.504e-07	983.322552608	1267.25151097
8.505e-07	992.725962434	1211.12725181
8.506e-07	954.219102939	1224.88989716
8.507e-07	913.948492419	1223.60670536
8.508e-07	912.610032468	1202.57014658
8.509e-07	933.450226783	1234.52222045
8.51e-07	910.414000375	1252.55337396
8.511e-07	968.028643225	1221.84219247
8.512e-07	920.195755932	1189.41618813
8.513e-07	950.807277855	1163.93089317
8.514e-07	888.777920175	1231.09128485
8.515e-07	912.445877665	1194.97254066
8.516e-07	950.523754018	1179.7675644
8.517e-07	918.484886939	1176.86807589
8.518e-07	926.385960803	1134.94835672
8.519e-07	881.670507149	1148.76541687
8.52e-07	889.298595893	1173.64502025
8.521e-07	865.693932476	1182.90613332
8.522e-07	882.480795089	1149.75569344
8.523e-07	890.900598588	1197.23720076
8.524e-07	826.022876922	1150.90334181
8.525e-07	899.44793442	1129.90800644
8.526e-07	829.109554483	1110.80676436
8.527e-07	840.276316898	1158.42856904
8.528e-07	812.942366868	1167.96907492
8.529e-07	857.838149009	1125.86847571
8.53e-07	804.242778639	1142.63543729
8.531e-07	860.222317486	1112.6942261
8.532e-07	843.541139994	1143.66399139
8.533e-07	818.919386178	1162.61026368
8.534e-07	805.856690902	1152.9641723
8.535e-07	814.207628253	1067.79325485
8.536e-07	782.686408757	1156.07451044
8.537e-07	819.327712104	1053.5248412
8.538e-07	865.869647576	1123.54169498
8.539e-07	825.209573806	1132.99550549
8.54e-07	845.413056542	1108.61853418
8.541e-07	817.189131656	1046.08782926
8.542e-07	766.72879754	1123.02439288
8.543e-07	832.42063161	1029.13804054
8.544e-07	818.436776444	1075.86024545
8.545e-07	759.186872739	1088.78912457
8.546e-07	775.220342587	1104.00195751
8.547e-07	749.896832696	1043.95757945
8.548e-07	816.632348731	1089.20141374
8.549e-07	822.605523172	1072.21097161
8.55e-07	780.19389681	1001.79403964
8.551e-07	736.844259228	1054.18047087
8.552e-07	760.798548846	1000.19843557
8.553e-07	715.839094862	1047.72357177
8.554e-07	739.990393169	990.888604462
8.555e-07	711.061901837	1069.87149604
8.556e-07	706.997103368	1067.53504728
8.557e-07	755.841816	1049.65170582
8.558e-07	771.077450307	1057.14319277
8.559e-07	697.285116082	1005.2583003
8.56e-07	749.96218351	1053.14441587
8.561e-07	734.010184604	963.92121707
8.562e-07	767.572127089	953.810190524
8.563e-07	725.174139537	950.821246082
8.564e-07	681.571654383	991.78528385
8.565e-07	737.898303823	980.060512616
8.566e-07	757.505037777	955.227444451
8.567e-07	760.39698779	1017.2785064
8.568e-07	697.249278068	1016.0655035
8.569e-07	666.58451659	959.861410741
8.57e-07	692.864383932	1014.91476243
8.571e-07	692.479354118	976.600082412
8.572e-07	701.414911907	1010.13764081
8.573e-07	686.553292598	940.011774669
8.574e-07	712.44508271	950.580292763
8.575e-07	666.44452366	972.524092865
8.576e-07	694.550427923	944.284608359
8.577e-07	675.689991736	956.863964627
8.578e-07	651.537263816	976.000005042
8.579e-07	702.471995736	933.651355673
8.58e-07	674.43526173	975.109688349
8.581e-07	665.160620658	926.895030952
8.582e-07	690.162266809	920.351700819
8.583e-07	690.725039416	902.565537586
8.584e-07	702.336364001	954.246293285
8.585e-07	689.679781641	915.325110037
8.586e-07	623.285764385	875.832472824
8.587e-07	628.570123005	906.79104157
8.588e-07	692.896045888	874.494395565
8.589e-07	665.226895576	880.266592327
8.59e-07	692.502488409	884.681078403
8.591e-07	658.25365906	923.149255966
8.592e-07	611.210971792	871.257161215
8.593e-07	610.981501489	899.131006128
8.594e-07	627.730191721	830.849261297
8.595e-07	679.734481485	907.434764594
8.596e-07	588.40292629	836.272079483
8.597e-07	660.926118477	892.099524104
8.598e-07	656.276973318	874.149569175
8.599e-07	616.608427979	904.651937832
8.6e-07	628.325059224	900.979128323
8.601e-07	649.24702993	874.167907979
8.602e-07	618.274984247	824.980870806
8.603e-07	632.541691453	836.83787198
8.604e-07	632.034049777	860.573117705
8.605e-07	602.034354592	794.475123094
8.606e-07	550.190714021	793.682239938
8.607e-07	552.453014822	846.370635054
8.608e-07	567.998436512	861.481136189
8.609e-07	635.77710811	864.788643778
8.61e-07	588.768872567	822.060557728
8.611e-07	626.70212682	851.932836622
8.612e-07	540.840259842	819.082260712
8.613e-07	560.614579035	786.990430343
8.614e-07	540.471395805	786.024554739
8.615e-07	561.01839183	840.953318241
8.616e-07	612.069784218	811.554439354
8.617e-07	608.083028453	775.843190606
8.618e-07	535.505091928	763.045589045
8.619e-07	606.43725248	811.337965551
8.62e-07	582.029764537	740.289582609
8.621e-07	541.447879655	831.865787989
8.622e-07	595.661134964	789.612225157
8.623e-07	578.304558626	739.036837817
8.624e-07	570.447916432	810.155215593
8.625e-07	510.382741838	755.833803719
8.626e-07	500.009231239	717.251034953
8.627e-07	505.489457705	791.232475466
8.628e-07	542.204562157	805.732867421
8.629e-07	522.896661063	757.286639473
8.63e-07	493.948894396	787.128692213
8.631e-07	576.890335228	788.470656928
8.632e-07	503.259113412	704.83558512
8.633e-07	496.549249582	693.95764032
8.634e-07	517.542220635	735.690878471
8.635e-07	568.515313298	731.003255977
8.636e-07	480.411541932	699.116409589
8.637e-07	530.272894664	708.055630761
8.638e-07	504.533524224	730.742137288
8.639e-07	548.157116471	703.330370376
8.64e-07	527.778204283	756.511820427
8.641e-07	485.376391987	668.108657705
8.642e-07	543.756850495	669.616806012
8.643e-07	478.864770163	686.781485247
8.644e-07	485.767746673	657.989178082
8.645e-07	531.509623764	666.220723911
8.646e-07	442.220311036	709.961340461
8.647e-07	454.002403105	744.063514923
8.648e-07	499.802682191	697.589556224
8.649e-07	527.704711779	674.825706938
8.65e-07	437.743114721	653.187048674
8.651e-07	438.88314886	649.258201947
8.652e-07	497.932812014	653.33670513
8.653e-07	493.393142824	689.794383338
8.654e-07	492.545162637	652.855631686
8.655e-07	493.395114785	640.679192961
8.656e-07	472.486831653	643.996276701
8.657e-07	438.076673495	621.539982871
8.658e-07	494.739758084	646.542759004
8.659e-07	452.272090193	687.086374748
8.66e-07	486.012664048	665.987618435
8.661e-07	419.91924221	625.22007734
8.662e-07	500.807885173	646.67743543
8.663e-07	453.176605116	651.965090092
8.664e-07	433.867399915	691.114911907
8.665e-07	433.533707818	632.777847148
8.666e-07	411.712893798	655.604283452
8.667e-07	445.459694512	619.297768203
8.668e-07	408.7701798	653.637529956
8.669e-07	446.375172551	635.158537448
8.67e-07	391.558981621	675.767848667
8.671e-07	395.485884871	629.342283961
8.672e-07	463.77512421	605.102908146
8.673e-07	396.521740425	608.487472656
8.674e-07	453.82668862	576.686337698
8.675e-07	450.899464274	605.786951406
8.676e-07	377.196657264	586.014194734
8.677e-07	402.079273851	624.810645597
8.678e-07	454.282231611	631.175505308
8.679e-07	379.091862683	577.734974234
8.68e-07	457.604894866	568.624995093
8.681e-07	410.451707398	564.916359876
8.682e-07	433.200420913	563.350966737
8.683e-07	403.050419768	639.708324506
8.684e-07	414.619778134	605.732638846
8.685e-07	359.416438748	577.918846701
8.686e-07	359.983619912	621.156687204
8.687e-07	386.033911286	534.639520717
8.688e-07	364.205448126	584.819796698
8.689e-07	353.275515216	530.203449486
8.69e-07	400.364430678	615.566106607
8.691e-07	399.387103468	581.567652146
8.692e-07	422.062147615	544.598526698
8.693e-07	396.706640063	521.445948537
8.694e-07	396.700867343	589.233820197
8.695e-07	386.614785892	566.415057492
8.696e-07	379.744526402	554.789061551
8.697e-07	337.13717966	556.262237218
8.698e-07	422.600382505	560.047336155
8.699e-07	384.42011316	594.262831083
8.7e-07	355.155357536	570.759057611
8.701e-07	342.802158655	574.38717787
8.702e-07	391.972237829	558.564912549
8.703e-07	387.079988287	559.056045835
8.704e-07	409.23398859	564.76961962
8.705e-07	339.063986848	538.820616767
8.706e-07	375.591464515	559.956479801
8.707e-07	367.264274968	502.245924379
8.708e-07	380.2275944	512.417589068
8.709e-07	397.263656056	479.911863283
8.71e-07	401.753198302	523.761055201
8.711e-07	349.574851269	567.915206412
8.712e-07	349.370086526	484.072154079
8.713e-07	360.75364903	492.12813744
8.714e-07	314.104003745	530.386722448
8.715e-07	312.160945126	559.16399752
8.716e-07	332.621313418	490.311972597
8.717e-07	329.35537236	486.873361113
8.718e-07	302.224963075	547.831180129
8.719e-07	363.979000761	511.840501327
8.72e-07	293.09046859	463.380554254
8.721e-07	384.899660649	454.389940363
8.722e-07	292.961658288	501.43933403
8.723e-07	351.051261665	493.146676266
8.724e-07	326.353215833	528.95525495
8.725e-07	286.271717975	477.853848512
8.726e-07	309.661970389	442.741869877
8.727e-07	373.702027716	511.625104239
8.728e-07	335.012505566	487.469465461
8.729e-07	314.273496473	482.226375687
8.73e-07	272.463797649	490.330227368
8.731e-07	319.554569958	500.797807454
8.732e-07	305.725660587	462.069458629
8.733e-07	318.21752974	514.795513791
8.734e-07	321.262935778	472.613638265
8.735e-07	323.925740942	502.00444556
8.736e-07	348.102325655	488.201733041
8.737e-07	313.795527118	487.375613021
8.738e-07	329.018022102	431.515453769
8.739e-07	298.284426977	408.129642238
8.74e-07	257.310045461	462.254267526
8.741e-07	351.502305553	414.71919216
8.742e-07	348.107610584	448.647843538
8.743e-07	258.631836638	473.340373397
8.744e-07	297.007157838	428.571387925
8.745e-07	262.132728292	417.395003465
8.746e-07	294.024379058	488.870494663
8.747e-07	289.262136737	409.0303854
8.748e-07	342.064581755	432.63558161
8.749e-07	295.808437716	402.537514277
8.75e-07	243.742192734	402.4843622
8.751e-07	286.442367566	476.989109949
8.752e-07	322.114797428	440.894840194
8.753e-07	277.497899002	398.144283302
8.754e-07	252.042874297	413.441205221
8.755e-07	266.879935345	456.252837842
8.756e-07	286.028350031	455.470825234
8.757e-07	263.213838516	385.874293414
8.758e-07	258.0251362	378.128368383
8.759e-07	237.113306006	452.064814596
8.76e-07	292.324711307	395.4911141
8.761e-07	289.633706539	398.211603644
8.762e-07	270.81949346	422.758695384
8.763e-07	319.488799939	366.550496811
8.764e-07	221.939497662	378.034960274
8.765e-07	219.397839188	380.137266656
8.766e-07	303.438408915	395.157284531
8.767e-07	246.070801349	410.509652768
8.768e-07	279.60104204	393.75154331
8.769e-07	250.550432166	390.898249195
8.77e-07	297.640918226	346.329023944
8.771e-07	224.764597342	412.527706172
8.772e-07	225.791091741	404.585251631
8.773e-07	278.523295419	368.683807167
8.774e-07	278.474995277	430.347489236
8.775e-07	302.696012052	336.431299652
8.776e-07	279.652922728	401.919297645
8.777e-07	205.278126938	409.561237206
8.778e-07	280.513221727	345.434936532
8.779e-07	256.074854865	380.937824906
8.78e-07	294.589685421	373.346281862
8.781e-07	202.02008509	329.911072703
8.782e-07	274.683028177	346.782230565
8.783e-07	276.49556089	398.807171912
8.784e-07	256.210778048	317.466472283
8.785e-07	238.68460544	356.472221087
8.786e-07	226.409380653	321.798177375
8.787e-07	256.985791491	377.880479473
8.788e-07	239.744523449	354.912628229
8.789e-07	235.894507934	353.648516152
8.79e-07	255.693351048	310.628637233
8.791e-07	279.967450579	371.814256122
8.792e-07	242.216296004	397.012552954
8.793e-07	250.660141314	357.943724533
8.794e-07	228.772493068	372.06185784
8.795e-07	258.481266391	345.863244746
8.796e-07	203.100397693	373.806551286
8.797e-07	273.45596235	385.403428076
8.798e-07	181.01389471	374.897547518
8.799e-07	263.829941726	386.220112115
8.8e-07	225.320567922	318.177699535
8.801e-07	271.581945407	310.746548742
8.802e-07	210.467057292	331.621993023
8.803e-07	214.035878977	326.231226447
8.804e-07	254.802711304	315.767654744
8.805e-07	232.416885194	312.574903459
8.806e-07	232.236026129	305.492195673
8.807e-07	224.604335101	366.329722857
8.808e-07	173.650211595	310.52753033
8.809e-07	170.037665816	287.859783799
8.81e-07	191.530251345	342.099289957
8.811e-07	246.091439431	335.746768974
8.812e-07	195.515701553	313.003026037
8.813e-07	193.923151458	341.180063455
8.814e-07	246.198972258	292.478899941
8.815e-07	158.584260144	346.957457477
8.816e-07	198.924266006	272.232817248
8.817e-07	186.799707192	270.099456795
8.818e-07	155.510461867	329.337811549
8.819e-07	204.292954068	311.487377888
8.82e-07	251.599168848	262.997991177
8.821e-07	183.343468389	256.970321868
8.822e-07	223.643703205	265.413633646
8.823e-07	177.93023096	299.994320492
8.824e-07	155.556652105	335.776295894
8.825e-07	158.17695014	321.253207233
8.826e-07	151.358932096	302.693439391
8.827e-07	180.268264066	300.370210991
8.828e-07	238.603901954	270.93072471
8.829e-07	222.451245291	294.816412727
8.83e-07	196.208835784	258.225986961
8.831e-07	239.907199045	252.911693552
8.832e-07	206.270129541	283.813378689
8.833e-07	210.807616781	322.526611239
8.834e-07	183.945109173	297.255234757
8.835e-07	194.75060725	296.709135715
8.836e-07	150.985044316	244.819050976
8.837e-07	199.126223967	316.744972307
8.838e-07	213.76480875	247.680245835
8.839e-07	205.877919184	264.056731065
8.84e-07	156.834929891	249.626897176
8.841e-07	219.43810103	312.262165442
8.842e-07	198.255822816	289.775149562
8.843e-07	162.360269336	278.235464375
8.844e-07	162.342300708	304.951639185
8.845e-07	208.368351214	266.131639593
8.846e-07	221.520535382	258.195317174
8.847e-07	221.522655692	313.605043288
8.848e-07	215.881188815	234.672435015
8.849e-07	184.613589615	284.93497069
8.85e-07	194.448430778	265.825111289
8.851e-07	174.32725298	277.241904969
8.852e-07	123.031339065	307.032574823
8.853e-07	202.282632257	218.110989031
8.854e-07	129.058903132	242.716761235
8.855e-07	133.133322374	284.443072728
8.856e-07	203.411159885	228.022930399
8.857e-07	192.084837559	289.834593024
8.858e-07	187.561478284	266.941834086
8.859e-07	163.947761913	269.773227307
8.86e-07	190.962752889	279.920174233
8.861e-07	143.2734686	257.691229669
8.862e-07	147.732217397	250.149968734
8.863e-07	157.690014612	277.660449971
8.864e-07	130.469613501	222.932140213
8.865e-07	151.38441843	273.61161126
8.866e-07	144.815628967	261.324982425
8.867e-07	117.044251339	212.246058104
8.868e-07	190.896362784	269.542701997
8.869e-07	179.613157503	223.632578273
8.87e-07	176.050681983	198.493868683
8.871e-07	122.366701403	279.148860407
8.872e-07	194.226407627	201.777411863
8.873e-07	114.41192828	265.170748479
8.874e-07	132.97204946	240.553179173
8.875e-07	144.790972793	210.663038678
8.876e-07	121.249292451	221.845913248
8.877e-07	194.802150526	220.135363988
8.878e-07	121.388166936	232.597968763
8.879e-07	155.007543293	259.065954816
8.88e-07	108.382211643	239.057653304
8.881e-07	182.012730771	191.460725524
8.882e-07	122.892690564	216.01290054
8.883e-07	148.248755865	244.482601253
8.884e-07	179.851209339	186.863320691
8.885e-07	119.417892095	260.654738281
8.886e-07	123.071858834	242.375847739
8.887e-07	123.772343708	216.968554979
8.888e-07	148.923195627	245.359973653
8.889e-07	190.829360295	217.607888348
8.89e-07	118.235648335	235.301313565
8.891e-07	128.390223359	249.46828304
8.892e-07	116.102274969	175.793444431
8.893e-07	167.224651543	191.598210104
8.894e-07	131.907069375	200.80222562
8.895e-07	150.98579955	254.781821948
8.896e-07	169.009836029	225.378838733
8.897e-07	153.728707648	189.048428792
8.898e-07	149.98720425	244.436087057
8.899e-07	126.208492984	157.8705211
8.9e-07	123.738719606	182.37126543
8.901e-07	158.117012567	198.993288714
8.902e-07	91.3760397072	249.401537294
8.903e-07	119.05324361	179.454093397
8.904e-07	119.253706056	187.933749809
8.905e-07	183.812145831	208.101444006
8.906e-07	141.676100923	172.029055292
8.907e-07	147.914628831	214.235161474
8.908e-07	117.174499835	150.497158664
8.909e-07	135.705076405	171.438979538
8.91e-07	149.945420987	150.229169622
8.911e-07	104.089627698	239.507615089
8.912e-07	84.7225090507	214.665211564
8.913e-07	99.0894288818	225.550529442
8.914e-07	88.0973806627	230.217265149
8.915e-07	118.998475426	220.113563235
8.916e-07	99.3086317011	146.956556386
8.917e-07	78.4971873837	140.451534163
8.918e-07	165.66990888	196.081485176
8.919e-07	151.472056229	203.085476294
8.92e-07	159.681317412	160.154472875
8.921e-07	84.0538273942	228.914191951
8.922e-07	144.703186763	224.69689193
8.923e-07	141.001646903	196.224906403
8.924e-07	75.8937290006	139.080019029
8.925e-07	107.91603308	186.618242795
8.926e-07	137.732124515	193.931274698
8.927e-07	106.659174203	128.430317893
8.928e-07	160.746636787	179.26068874
8.929e-07	82.8302103151	136.603508987
8.93e-07	122.42675011	177.451290162
8.931e-07	95.6958892684	135.262243831
8.932e-07	95.499147591	207.353374191
8.933e-07	71.4173086818	134.86574854
8.934e-07	130.024945835	214.990965572
8.935e-07	151.170865194	156.065445596
8.936e-07	86.9433630543	217.00830587
8.937e-07	109.938645146	194.511058721
8.938e-07	70.4432497468	160.972832626
8.939e-07	94.8875067229	140.770367929
8.94e-07	113.269674597	145.785944038
8.941e-07	142.41902499	215.026550305
8.942e-07	67.2401629618	183.247105751
8.943e-07	111.265647025	124.394800951
8.944e-07	111.364496007	146.471148424
8.945e-07	69.9902719939	145.088946227
8.946e-07	86.4876982985	113.311104376
8.947e-07	67.6176022018	203.974484674
8.948e-07	129.450950684	194.157235286
8.949e-07	65.9214940612	189.148091657
8.95e-07	86.6034702494	152.958368238
8.951e-07	90.8250768113	111.625472361
8.952e-07	150.815568037	114.756106738
8.953e-07	138.792005129	183.348949787
8.954e-07	146.550702439	172.072981263
8.955e-07	80.6519557415	175.345925313
8.956e-07	151.558139786	130.288621022
8.957e-07	76.2026559379	154.152810447
8.958e-07	68.6418066595	161.208633556
8.959e-07	76.8776814104	200.084206999
8.96e-07	112.241783054	144.180925952
8.961e-07	77.1617463725	159.143941509
8.962e-07	101.432975759	109.857900858
8.963e-07	91.809542641	117.267957345
8.964e-07	68.4743281341	106.608619369
8.965e-07	141.950238428	142.334731256
8.966e-07	81.2082380721	137.629686835
8.967e-07	142.590364283	195.377034516
8.968e-07	135.889864174	128.863247907
8.969e-07	67.7564574047	127.090216624
8.97e-07	74.0476091454	112.261816141
8.971e-07	104.18438662	142.309032614
8.972e-07	145.691650508	186.153323941
8.973e-07	127.14971027	182.592155994
8.974e-07	132.008692856	111.741001708
8.975e-07	133.292609576	177.750688656
8.976e-07	136.029564914	150.56840645
8.977e-07	139.221110284	128.914956986
8.978e-07	133.810940986	102.270356484
8.979e-07	88.689520986	147.264168369
8.98e-07	66.5025122336	185.058765995
8.981e-07	118.550273094	119.432014619
8.982e-07	107.469634513	161.351413082
8.983e-07	97.7347047747	175.80092388
8.984e-07	53.7449526202	112.16974945
8.985e-07	94.5393058865	128.114392778
8.986e-07	122.69552205	160.540309803
8.987e-07	48.1637270397	165.068006094
8.988e-07	116.991553983	139.833464
8.989e-07	120.357775898	113.504351726
8.99e-07	117.375337487	92.7021591175
8.991e-07	107.501925627	128.698106446
8.992e-07	131.245622378	149.327748247
8.993e-07	83.1375005286	83.6157417398
8.994e-07	142.651117135	129.138867398
8.995e-07	94.3377185645	134.356745332
8.996e-07	48.1817099591	131.606580695
8.997e-07	98.9116662943	164.078263864
8.998e-07	108.023918186	98.700808923
8.999e-07	74.814797723	117.656665052
9e-07	119.251622294	137.169247153
9.001e-07	78.0385809955	98.362815383
9.002e-07	45.2310200337	160.397497174
9.003e-07	94.5963554354	159.758265436
9.004e-07	75.2282326846	131.33788438
9.005e-07	97.0998379943	159.766405271
9.006e-07	52.0723534333	113.167078312
9.007e-07	116.554189512	165.843579152
9.008e-07	128.943896261	148.252034368
9.009e-07	131.548590346	129.211246854
9.01e-07	126.344807143	90.7892979323
9.011e-07	97.8826533275	95.1045596099
9.012e-07	130.087271803	99.5066479113
9.013e-07	75.2875591237	93.7544397237
9.014e-07	74.4159241273	164.392374705
9.015e-07	128.721715566	109.257741591
9.016e-07	40.8816895481	97.2675210883
9.017e-07	51.5677210786	86.2988609032
9.018e-07	125.177764398	154.976049623
9.019e-07	85.0287473543	115.2947678
9.02e-07	74.5864710761	74.8040741167
9.021e-07	113.731700404	165.414485945
9.022e-07	53.5112969306	82.9831956971
9.023e-07	78.7488798023	134.983094543
9.024e-07	65.6761489514	72.1517944379
9.025e-07	104.794312898	121.080014771
9.026e-07	108.488727913	121.772589141
9.027e-07	50.1477007249	73.1866221176
9.028e-07	64.2842538958	121.302192797
9.029e-07	65.9503146874	91.2432749851
9.03e-07	63.4455438624	111.972514977
9.031e-07	124.20802228	121.34014787
9.032e-07	80.6038585206	146.82218076
9.033e-07	71.7549116301	137.794715
9.034e-07	66.7785821742	130.408290304
9.035e-07	126.294713054	90.7506386431
9.036e-07	108.130276814	93.5496515135
9.037e-07	46.5117249519	118.06663594
9.038e-07	33.5051522368	133.004200672
9.039e-07	47.9027254039	83.7261055769
9.04e-07	34.4157380452	127.926926444
9.041e-07	108.426675275	85.8330405816
9.042e-07	92.1624613356	56.8562403839
9.043e-07	75.269233595	137.296620638
9.044e-07	83.2254549368	97.2565942118
9.045e-07	52.549305308	85.010479138
9.046e-07	43.6836855469	107.824606684
9.047e-07	112.994669056	110.354794436
